UserFavouriteId,UserId,ArtistId,(No column name),usergroupid,isVisible,DisplayName,GroupName
2682,2603,367506,07/01/2014,5334,1,Yundi,Favourites
2674,1201,367506,07/01/2014,5431,1,Yundi,Favourites
8978,744,367506,03/12/2014,5951,1,Yundi,Mercury
6275,4489,367536,01/09/2014,5050,1,Jhené Aiko,Favourites
7805,986,367536,13/10/2014,5372,1,Jhené Aiko,Favourites
12380,4051,367536,24/02/2015,6459,1,Jhené Aiko,Def Jam Weekly Social Report
12441,2173,367536,26/02/2015,6465,1,Jhené Aiko,Def Jam Social & Content Report
2496,1660,367536,12/11/2013,5691,1,Jhené Aiko,Favourites
4880,2846,367536,09/06/2014,5089,1,Jhené Aiko,Favourites
13702,5389,367536,30/03/2015,6623,1,Jhené Aiko,Jay Cook Report
5248,137,367638,03/07/2014,5899,1,R5,Favourites
3597,830,367638,03/04/2014,5805,1,R5,Favourites
4073,1518,367638,01/05/2014,5088,1,R5,Favourites
3883,1438,367638,15/04/2014,5171,1,R5,Favourites
1965,1062,367638,28/08/2013,4977,1,R5,Favourites
1721,303,367638,04/07/2013,5759,1,R5,Favourites
12200,1101,367638,13/02/2015,5458,1,R5,Favourites
12087,1064,367638,09/02/2015,5564,1,R5,Favourites
10527,1214,367638,07/01/2015,6182,1,R5,DISNEY MUSIC GROUP
10405,1689,367638,23/12/2014,6165,1,R5,Teenie Task Force
11268,1091,367638,21/01/2015,6292,1,R5,HWR Artists
7819,986,367638,13/10/2014,5372,1,R5,Favourites
10712,386,367900,12/01/2015,6178,1,Tonbandgerät,Newcomer 2015
1160,1735,367900,11/04/2013,4828,1,Tonbandgerät,Favourites
1240,1822,367900,29/04/2013,5505,1,Tonbandgerät,Favourites
13483,386,367900,24/03/2015,6599,1,Tonbandgerät,Current Prios
10019,84,368050,15/12/2014,6125,1,Darren Espanto,Asia Domestic
11008,5119,368101,14/01/2015,6287,1,The Preatures,My Projects 
12308,3790,368101,23/02/2015,4925,1,The Preatures,My Roster
11635,4667,368101,27/01/2015,6371,1,The Preatures,Alice Artists
8490,641,368101,07/11/2014,5661,1,The Preatures,Favourites
1785,2043,368101,19/07/2013,5571,1,The Preatures,Favourites
2688,2240,368101,07/01/2014,5438,1,The Preatures,Favourites
2991,3299,368101,19/02/2014,5648,1,The Preatures,Favourites
4743,251,368101,04/06/2014,5598,1,The Preatures,Favourites
5054,1803,368101,23/06/2014,5798,1,The Preatures,Favourites
5753,3834,368101,30/07/2014,5367,1,The Preatures,Favourites
5757,4350,368168,30/07/2014,5577,1,Sam Smith,Favourites
5741,1933,368168,30/07/2014,5296,1,Sam Smith,Favourites
5781,4355,368168,31/07/2014,5282,1,Sam Smith,Favourites
5810,4365,368168,01/08/2014,5821,1,Sam Smith,Favourites
5686,4327,368168,28/07/2014,5508,1,Sam Smith,Favourites
5691,4009,368168,29/07/2014,5443,1,Sam Smith,Favourites
5653,4330,368168,28/07/2014,5652,1,Sam Smith,Favourites
5508,4287,368168,21/07/2014,5627,1,Sam Smith,Favourites
5887,1160,368168,06/08/2014,5008,1,Sam Smith,Favourites
5846,4376,368168,04/08/2014,5727,1,Sam Smith,Favourites
5922,1935,368168,12/08/2014,5870,1,Sam Smith,Favourites
5952,2128,368168,13/08/2014,5186,1,Sam Smith,Favourites
5974,2493,368168,19/08/2014,5681,1,Sam Smith,Favourites
6005,3257,368168,19/08/2014,5751,1,Sam Smith,Favourites
6100,2243,368168,25/08/2014,5455,1,Sam Smith,Favourites
5103,3997,368168,25/06/2014,5329,1,Sam Smith,Favourites
5179,69,368168,29/06/2014,4814,1,Sam Smith,Favourites
4750,251,368168,04/06/2014,5598,1,Sam Smith,Favourites
4635,2879,368168,03/06/2014,5711,1,Sam Smith,Favourites
4100,477,368168,05/05/2014,5540,1,Sam Smith,Favourites
4383,895,368168,19/05/2014,5485,1,Sam Smith,Favourites
4313,3351,368168,15/05/2014,5492,1,Sam Smith,Favourites
4321,2316,368168,15/05/2014,4921,1,Sam Smith,Favourites
3856,3206,368168,15/04/2014,4910,1,Sam Smith,Favourites
3853,1972,368168,15/04/2014,5919,1,Sam Smith,Favourites
3751,2731,368168,09/04/2014,4870,1,Sam Smith,Favourites
4036,1951,368168,28/04/2014,5551,1,Sam Smith,Favourites
4045,533,368168,29/04/2014,5021,1,Sam Smith,Favourites
3990,3762,368168,23/04/2014,5281,1,Sam Smith,Favourites
3583,296,368168,02/04/2014,5373,1,Sam Smith,Favourites
3603,3602,368168,03/04/2014,5103,1,Sam Smith,Favourites
3631,3086,368168,03/04/2014,4817,1,Sam Smith,Favourites
3716,86,368168,07/04/2014,5037,1,Sam Smith,Favourites
2988,1756,368168,19/02/2014,5092,1,Sam Smith,Favourites
2974,3299,368168,19/02/2014,5648,1,Sam Smith,Favourites
2906,3182,368168,11/02/2014,5409,1,Sam Smith,Favourites
2827,689,368168,05/02/2014,5512,1,Sam Smith,Favourites
3053,386,368168,25/02/2014,5901,1,Sam Smith,Favourites
3205,3399,368168,06/03/2014,5350,1,Sam Smith,Favourites
3247,2715,368168,12/03/2014,5298,1,Sam Smith,Favourites
3282,1593,368168,13/03/2014,5429,1,Sam Smith,Favourites
2638,2989,368168,12/12/2013,4970,1,Sam Smith,Favourites
1897,2481,368168,12/08/2013,5433,1,Sam Smith,Favourites
8555,4882,368168,12/11/2014,5416,1,Sam Smith,Favourites
8400,491,368168,04/11/2014,5506,1,Sam Smith,Favourites
8309,4808,368168,31/10/2014,5621,1,Sam Smith,Favourites
8131,2297,368168,28/10/2014,5107,1,Sam Smith,Favourites
8893,1,368168,03/12/2014,5938,1,Sam Smith,Portal Priorities
8747,3278,368168,21/11/2014,4849,1,Sam Smith,Favourites
9525,484,368168,06/12/2014,6021,1,Sam Smith,Priorities
9732,1049,368168,10/12/2014,6066,1,Sam Smith,Hozier + Competitors
9062,1366,368168,03/12/2014,5963,1,Sam Smith,Artistes Capitol
9127,4476,368168,03/12/2014,5978,1,Sam Smith,LongTest
9109,3030,368168,03/12/2014,5970,1,Sam Smith,Anglos
9265,3063,368168,04/12/2014,4833,1,Sam Smith,Favourites
8063,4774,368168,23/10/2014,5770,1,Sam Smith,Favourites
7667,1932,368168,08/10/2014,5752,1,Sam Smith,Favourites
7339,3214,368168,30/09/2014,5728,1,Sam Smith,Favourites
7310,269,368168,29/09/2014,5718,1,Sam Smith,NZ Priority Report
7305,14,368168,29/09/2014,5894,1,Sam Smith,Current Priorities
6182,3395,368168,29/08/2014,5083,1,Sam Smith,Favourites
6346,4509,368168,04/09/2014,4956,1,Sam Smith,Favourites
6713,4510,368168,17/09/2014,5411,1,Sam Smith,Favourites
7175,1396,368168,24/09/2014,5565,1,Sam Smith,Favourites
11540,3064,368168,27/01/2015,6365,1,Sam Smith,JAN GLOBAL PRIORITIES
11850,386,368168,30/01/2015,6398,1,Sam Smith,Spotify Campaigns Feb 2015
11992,1439,368168,04/02/2015,6410,1,Sam Smith,Global Priorities
11985,1649,368168,04/02/2015,5013,1,Sam Smith,Favourites
11977,3323,368168,03/02/2015,5847,1,Sam Smith,Favourites
12303,3790,368168,23/02/2015,6453,1,Sam Smith,James Bay
12416,1292,368168,26/02/2015,6462,1,Sam Smith,social benchmarking
12351,3746,368168,24/02/2015,6458,1,Sam Smith,Republic Benchmarking
12096,1347,368168,10/02/2015,5428,1,Sam Smith,Favourites
12240,5289,368168,17/02/2015,6442,1,Sam Smith,Socials 1.15.15
12163,267,368168,11/02/2015,6435,1,Sam Smith,NZ Priorites
12457,2737,368168,27/02/2015,6467,1,Sam Smith,Prioritarios ANGLO
12623,1439,368168,03/03/2015,6438,1,Sam Smith,Fayes Faves
12603,245,368168,02/03/2015,6476,1,Sam Smith,Priorities
12615,4476,368168,03/03/2015,6484,1,Sam Smith,huge ones
12732,3762,368168,10/03/2015,6504,1,Sam Smith,Priorities
12777,2908,368168,11/03/2015,6377,1,Sam Smith,Capitol Sam Smith
11319,3333,368168,23/01/2015,6335,1,Sam Smith,2015 Anglo
10630,468,368168,09/01/2015,6211,1,Sam Smith,Internacional
10837,2173,368168,14/01/2015,6279,1,Sam Smith,Top 10
10813,3025,368168,13/01/2015,6277,1,Sam Smith,International
10007,3466,368168,12/12/2014,5710,1,Sam Smith,Sam Smith
9815,1600,368168,10/12/2014,6080,1,Sam Smith,John Newman
10434,2481,368168,05/01/2015,6167,1,Sam Smith,Sam Smith
10141,366,368168,15/12/2014,6129,1,Sam Smith,CZ intl priorities
13466,2562,368168,24/03/2015,6586,1,Sam Smith,Managementprotokoll
13516,386,368168,24/03/2015,6599,1,Sam Smith,Current Prios
13715,38,368168,30/03/2015,6625,1,Sam Smith,Sam Smith
13716,4964,368168,30/03/2015,6624,1,Sam Smith,Sam Smith
13665,1601,368168,30/03/2015,6618,1,Sam Smith,live in Auckland
13808,2004,368168,01/04/2015,6632,1,Sam Smith,ECHO
13767,5372,368168,01/04/2015,6630,1,Sam Smith,Promo Meeting 
12811,1413,368168,12/03/2015,6514,1,Sam Smith,Synchro
12844,5415,368168,13/03/2015,6522,1,Sam Smith,Priorities
12846,5417,368168,13/03/2015,6521,1,Sam Smith,Dixie
12890,1624,368168,17/03/2015,6526,1,Sam Smith,My global priorities this month
12876,38,368168,17/03/2015,6524,1,Sam Smith,International Artists
12940,3743,368168,17/03/2015,6537,1,Sam Smith,Arjan van Elk
12919,1262,368168,17/03/2015,6530,1,Sam Smith,UMG Global Priorities
12973,3914,368168,17/03/2015,6544,1,Sam Smith,ENFOQUES MARZO
13275,345,368168,23/03/2015,5653,1,Sam Smith,Favourites
14114,1439,368168,14/04/2015,6668,1,Sam Smith,Global Artist Development Priorities
1118,1674,368181,08/03/2013,5927,1,The Family Rain,Favourites
5552,4190,368213,22/07/2014,5749,1,Jacek Stachursky,Favourites
892,1590,368253,23/01/2013,5228,1,Arlissa,Favourites
1302,1599,368253,08/05/2013,5442,1,Arlissa,Favourites
3272,1583,368337,13/03/2014,4902,1,Julia Lezhneva,Favourites
2918,3191,368545,11/02/2014,5874,1,Chvrches,Favourites
1889,1999,368545,12/08/2013,5275,1,Chvrches,Favourites
4758,3268,368545,04/06/2014,5424,1,Chvrches,Favourites
11708,5196,368545,28/01/2015,6375,1,Chvrches,My Roster
11436,5126,368545,26/01/2015,6357,1,Chvrches,Virgin Roster
9095,4124,368545,03/12/2014,5965,1,Chvrches,Wednesday Info
12841,1733,368545,13/03/2015,6520,1,Chvrches,My Artists
10828,719,368561,13/01/2015,4986,1,Laura Welsh,Favourites
10669,3345,368561,09/01/2015,5513,1,Laura Welsh,Favourites
11204,5146,368561,20/01/2015,6320,1,Laura Welsh,Island Records
4117,3801,368561,06/05/2014,5825,1,Laura Welsh,Favourites
4075,1518,368561,01/05/2014,5088,1,Laura Welsh,Favourites
3763,3691,368561,09/04/2014,5362,1,Laura Welsh,Favourites
3813,1640,368561,11/04/2014,5812,1,Laura Welsh,Favourites
5557,4301,368561,22/07/2014,5436,1,Laura Welsh,Favourites
5592,420,368561,24/07/2014,5439,1,Laura Welsh,Favourites
4933,4040,368561,12/06/2014,5358,1,Laura Welsh,Favourites
2375,2804,368561,24/10/2013,5511,1,Laura Welsh,Favourites
12595,5155,368599,02/03/2015,6478,1,Colton Dixon,Steve Roster (CCMG)
6887,4312,368599,17/09/2014,5125,1,Colton Dixon,Favourites
6879,4590,368599,17/09/2014,5454,1,Colton Dixon,Favourites
6852,1916,368599,17/09/2014,5194,1,Colton Dixon,Favourites
6815,4585,368599,17/09/2014,5893,1,Colton Dixon,Favourites
6828,3532,368599,17/09/2014,5815,1,Colton Dixon,Favourites
6834,3727,368599,17/09/2014,4831,1,Colton Dixon,Favourites
6796,4584,368599,17/09/2014,5201,1,Colton Dixon,Favourites
6768,4582,368599,17/09/2014,5489,1,Colton Dixon,Favourites
7432,4650,368599,01/10/2014,5146,1,Colton Dixon,Favourites
5643,4330,368623,28/07/2014,5652,1,Miriam Bryant,Favourites
3982,3035,368839,23/04/2014,5231,1,The Janoskians,Favourites
4149,1019,368839,07/05/2014,5683,1,The Janoskians,Favourites
6240,4486,368839,01/09/2014,4961,1,The Janoskians,Favourites
12232,4908,368839,17/02/2015,6086,1,The Janoskians,My Artists
12315,95,368839,23/02/2015,6270,1,The Janoskians,Class of 2015
13746,5110,368839,31/03/2015,6628,1,The Janoskians,Class of 2015 Benchmarking 
11042,1091,368972,15/01/2015,6292,1,Olivia Holt,HWR Artists
9293,2596,369058,04/12/2014,5999,1,Rae Morris,BBC Sound Of 2015
9043,3726,369124,03/12/2014,5956,1,Nick Mulvey,My Real Favs
7236,68,369124,25/09/2014,5841,1,Nick Mulvey,Favourites
7849,299,369124,14/10/2014,5214,1,Nick Mulvey,Favourites
11061,210,369124,15/01/2015,5263,1,Nick Mulvey,Favourites
4384,3879,369124,19/05/2014,5027,1,Nick Mulvey,Favourites
5752,3834,369124,30/07/2014,5367,1,Nick Mulvey,Favourites
4970,1680,369124,16/06/2014,5909,1,Nick Mulvey,Favourites
1925,1438,369124,19/08/2013,5171,1,Nick Mulvey,Favourites
967,351,369124,04/02/2013,5641,1,Nick Mulvey,Favourites
4452,2844,369172,21/05/2014,5410,1,Cassadee Pope,Favourites
7513,4666,369172,06/10/2014,4904,1,Cassadee Pope,Favourites
3795,3673,369386,10/04/2014,4818,1,Gisela João,Favourites
4797,3998,369411,05/06/2014,5468,1,Leon Larregui,Favourites
5030,3879,369491,20/06/2014,5027,1,Fryars,Favourites
11070,210,369491,15/01/2015,5263,1,Fryars,Favourites
12060,1680,369491,08/02/2015,5909,1,Fryars,Favourites
3884,1438,369534,15/04/2014,5171,1,Ross Lynch And R5,Favourites
3598,830,369534,03/04/2014,5805,1,Ross Lynch And R5,Favourites
11119,3210,369551,15/01/2015,6296,1,The Tea Party,Team Utah
1970,2541,369556,28/08/2013,5400,1,Tom Odell,Favourites
12965,2934,369838,17/03/2015,6539,1,Ronnie Flex,Top Notch
11231,5146,369841,20/01/2015,6320,1,Yellow Claw,Island Records
10677,3345,369841,09/01/2015,5513,1,Yellow Claw,Favourites
12044,463,369841,05/02/2015,6415,1,Yellow Claw,PM:AM
11570,3718,370000,27/01/2015,6368,1,Pablo López,Local
12168,518,370000,11/02/2015,5717,1,Pablo López,ARTISTAS LATINOS 
10625,468,370000,09/01/2015,5148,1,Pablo López,Favoritos
9687,467,370000,09/12/2014,6039,1,Pablo López,UMS (Local Acts)
9679,467,370000,09/12/2014,6038,1,Pablo López,GTS (Global Talent Services)
2434,2836,370000,28/10/2013,5871,1,Pablo López,Favourites
2263,2773,370000,17/10/2013,5395,1,Pablo López,Favourites
3832,3721,370000,14/04/2014,5678,1,Pablo López,Favourites
10347,5038,370178,17/12/2014,6149,1,Dracula,1 20 and 1 27 New Releases
10711,386,370958,12/01/2015,6178,1,Sheppard,Newcomer 2015
10810,3025,370958,13/01/2015,6277,1,Sheppard,International
11247,5038,370958,21/01/2015,6323,1,Sheppard,3 3 and 3 10 New Release
11118,3210,370958,15/01/2015,6296,1,Sheppard,Team Utah
12322,95,370958,23/02/2015,6270,1,Sheppard,Class of 2015
12566,366,370958,02/03/2015,6129,1,Sheppard,CZ intl priorities
12008,2555,370958,04/02/2015,6412,1,Sheppard,Feb 4 UMC Marketing 
8904,1,370958,03/12/2014,5939,1,Sheppard,Eight To Break (Artists)
8122,4309,370958,27/10/2014,5274,1,Sheppard,Favourites
8454,78,370958,06/11/2014,4981,1,Sheppard,Favourites
7586,3312,370958,08/10/2014,4889,1,Sheppard,Favourites
7828,3308,370958,13/10/2014,5480,1,Sheppard,Favourites
7108,4623,370958,23/09/2014,4926,1,Sheppard,Favourites
6906,3374,370958,18/09/2014,5418,1,Sheppard,Favourites
6750,4510,370958,17/09/2014,5411,1,Sheppard,Favourites
6277,3260,370958,02/09/2014,5891,1,Sheppard,Favourites
4362,582,370958,16/05/2014,5297,1,Sheppard,Favourites
5099,99,370958,25/06/2014,5509,1,Sheppard,Favourites
5180,69,370958,29/06/2014,4814,1,Sheppard,Favourites
5369,107,370958,10/07/2014,5157,1,Sheppard,Favourites
5439,3205,370958,16/07/2014,5405,1,Sheppard,Favourites
12893,1624,370958,17/03/2015,6526,1,Sheppard,My global priorities this month
13757,5110,370958,31/03/2015,6628,1,Sheppard,Class of 2015 Benchmarking 
14016,3035,370958,09/04/2015,5231,1,Sheppard,Favourites
13481,386,370958,24/03/2015,6599,1,Sheppard,Current Prios
4305,1200,371005,15/05/2014,5029,1,Valerie June,Favourites
2409,2804,371293,25/10/2013,5511,1,B. Smyth,Favourites
3641,3611,371424,03/04/2014,5552,1,Seven Lions,Favourites
6043,4431,371424,20/08/2014,5775,1,Seven Lions,Favourites
7444,3618,371424,01/10/2014,5866,1,Seven Lions,Favourites
9188,237,371424,03/12/2014,5986,1,Seven Lions,My artists
12318,95,371424,23/02/2015,6270,1,Seven Lions,Class of 2015
13973,3472,371424,08/04/2015,6653,1,Seven Lions,Casablanca Snapshot
13756,5110,371424,31/03/2015,6628,1,Seven Lions,Class of 2015 Benchmarking 
8974,744,371674,03/12/2014,5950,1,Alisa Weilerstein,Decca
6302,787,371674,02/09/2014,5796,1,Alisa Weilerstein,Favourites
3261,1583,371674,13/03/2014,4902,1,Alisa Weilerstein,Favourites
7755,1732,371750,09/10/2014,4944,1,Los Primos Mx,Favourites
7820,986,371789,13/10/2014,5372,1,Sabrina Carpenter,Favourites
6429,1064,371789,08/09/2014,5564,1,Sabrina Carpenter,Favourites
12723,5038,371789,09/03/2015,6502,1,Sabrina Carpenter,4 14 and 4 21 NRs
11050,1091,371789,15/01/2015,6292,1,Sabrina Carpenter,HWR Artists
10531,1214,371789,07/01/2015,6182,1,Sabrina Carpenter,DISNEY MUSIC GROUP
3577,1062,371789,01/04/2014,4977,1,Sabrina Carpenter,Favourites
13107,1101,371789,19/03/2015,5458,1,Sabrina Carpenter,Favourites
3888,3726,371922,16/04/2014,5547,1,Laura Mvula,Favourites
1557,1910,371987,11/06/2013,5159,1,The Broken Circle Breakdown Bluegrass Band,Favourites
2601,517,372002,29/11/2013,5583,1,Yannis Poulopoulos,Favourites
1899,578,372202,13/08/2013,5895,1,Rainy Milo,Favourites
1111,1674,372202,08/03/2013,5927,1,Rainy Milo,Favourites
8822,4562,372294,26/11/2014,5479,1,Deezer,Favourites
3005,2592,372295,19/02/2014,5557,1,Def Jam,Favourites
3321,2368,372567,18/03/2014,5357,1,Tan Biónica,Favourites
8407,211,372567,05/11/2014,5406,1,Tan Biónica,Favourites
8386,2250,372567,04/11/2014,4955,1,Tan Biónica,Favourites
10224,1225,372567,15/12/2014,6134,1,Tan Biónica,UMLA Prioridades Latinas
12571,3333,372567,02/03/2015,6473,1,Tan Biónica,2015 Latino
14022,2403,372567,10/04/2015,6615,1,Tan Biónica,UMLA Priorities
1133,1539,373881,13/03/2013,5399,1,Charlie Brown,Favourites
9875,1715,373886,10/12/2014,6088,1,Ill Blu,My Artists
12726,5038,374370,09/03/2015,6502,1,The Mowgli's,4 14 and 4 21 NRs
12313,95,374370,23/02/2015,6270,1,The Mowgli's,Class of 2015
2039,2622,374370,17/09/2013,5731,1,The Mowgli's,Favourites
2430,2804,374370,25/10/2013,5511,1,The Mowgli's,Favourites
13752,5110,374370,31/03/2015,6628,1,The Mowgli's,Class of 2015 Benchmarking 
2382,2804,374375,24/10/2013,5511,1,Trinidad James,Favourites
13956,3437,374759,07/04/2015,5397,1,Audien,Favourites
7958,4753,375271,20/10/2014,5310,1,Kelly Khumalo,Favourites
9689,467,375899,09/12/2014,6039,1,Paula Rojo,UMS (Local Acts)
11728,468,375899,29/01/2015,5148,1,Paula Rojo,Favoritos
11577,3718,375899,27/01/2015,6368,1,Paula Rojo,Local
1155,470,375899,10/04/2013,4862,1,Paula Rojo,Favourites
5202,4115,375911,01/07/2014,5447,1,Syster Sol,Favourites
4106,2844,376517,05/05/2014,5410,1,Nashville Cast,Favourites
4089,2469,376814,02/05/2014,5537,1,The Vamps,Favourites
4099,477,376814,05/05/2014,5540,1,The Vamps,Favourites
4273,521,376814,13/05/2014,4941,1,The Vamps,Favourites
3959,3753,376814,22/04/2014,4973,1,The Vamps,Favourites
3543,689,376814,31/03/2014,5512,1,The Vamps,Favourites
3613,3086,376814,03/04/2014,4817,1,The Vamps,Favourites
3718,86,376814,07/04/2014,5037,1,The Vamps,Favourites
1140,1407,376814,25/03/2013,5426,1,The Vamps,Favourites
1121,1674,376814,08/03/2013,5927,1,The Vamps,Favourites
2305,2337,376814,21/10/2013,5149,1,The Vamps,Favourites
3246,2715,376814,12/03/2014,5298,1,The Vamps,Favourites
2852,2585,376814,06/02/2014,4796,1,The Vamps,Favourites
2756,1753,376814,24/01/2014,5242,1,The Vamps,Favourites
2710,3044,376814,10/01/2014,5356,1,The Vamps,Favourites
11531,2707,376814,27/01/2015,6363,1,The Vamps,matt's mates
11642,131,376814,27/01/2015,5864,1,The Vamps,Favourites
11409,5174,376814,26/01/2015,6354,1,The Vamps,Domestic EMI
11513,5126,376814,27/01/2015,6360,1,The Vamps,EMI Roster 
12754,4474,376814,11/03/2015,5783,1,The Vamps,Favourites
10999,2596,376814,14/01/2015,6286,1,The Vamps,Lawson Comparisons
11005,5119,376814,14/01/2015,6287,1,The Vamps,My Projects 
11225,5146,376814,20/01/2015,6320,1,The Vamps,Island Records
10640,468,376814,09/01/2015,6212,1,The Vamps,star
8467,1044,376814,06/11/2014,5378,1,The Vamps,Favourites
6516,4190,376814,11/09/2014,5749,1,The Vamps,Favourites
6626,1623,376814,16/09/2014,5935,1,The Vamps,Favourites
3144,3358,376894,27/02/2014,5048,1,Gangs Of Ballet,Favourites
9208,1399,376986,04/12/2014,5989,1,Christopher Owens,Caroline A
10208,2196,377013,15/12/2014,6131,1,Karlos Rosé,Latin Q1 2015
11215,5146,377029,20/01/2015,6320,1,Nikki Williams,Island Records
2257,2768,377029,15/10/2013,5047,1,Nikki Williams,Favourites
2240,2767,377029,15/10/2013,5475,1,Nikki Williams,Favourites
2417,2804,377029,25/10/2013,5511,1,Nikki Williams,Favourites
2612,2469,377029,04/12/2013,5537,1,Nikki Williams,Favourites
1344,1969,377084,13/05/2013,5658,1,José James,Favourites
1323,1961,377084,08/05/2013,4909,1,José James,Favourites
2696,306,377189,08/01/2014,5810,1,John Martin,My Artists
3248,2715,377189,12/03/2014,5298,1,John Martin,Favourites
3841,54,377189,15/04/2014,5763,1,John Martin,Favourites
11199,5146,377189,20/01/2015,6320,1,John Martin,Island Records
4068,1518,377267,01/05/2014,5088,1,Hudson Taylor,Favourites
4406,3192,377267,21/05/2014,4880,1,Hudson Taylor,Favourites
5212,4147,377267,01/07/2014,5680,1,Hudson Taylor,Favourites
4929,4040,377267,12/06/2014,5358,1,Hudson Taylor,Favourites
5970,3081,377267,18/08/2014,5243,1,Hudson Taylor,Favourites
5858,4041,377267,05/08/2014,5463,1,Hudson Taylor,Favourites
5813,1416,377267,01/08/2014,5470,1,Hudson Taylor,Favourites
1954,729,377267,22/08/2013,5630,1,Hudson Taylor,Favourites
2542,2914,377345,22/11/2013,4954,1,In The Valley Below,Favourites
2484,1959,377345,07/11/2013,5174,1,In The Valley Below,Favourites
2138,2151,377345,30/09/2013,5181,1,In The Valley Below,Favourites
12586,2906,377345,02/03/2015,4875,1,In The Valley Below,Favourites
9709,1959,377345,09/12/2014,6036,1,In The Valley Below,Weekly updates
13584,5127,377345,25/03/2015,6603,1,In The Valley Below,Indie Artists
5075,4115,377350,24/06/2014,5447,1,Linda Pira,Favourites
10778,1481,377361,13/01/2015,6137,1,Querbeat,Rhingtön
11446,5126,377390,26/01/2015,6357,1,George Maple,Virgin Roster
12866,1635,377390,16/03/2015,6328,1,George Maple,#svježasrijeda
9951,4718,377445,11/12/2014,6116,1,Benzel,Holly
10045,4992,377445,15/12/2014,6126,1,Benzel,My Roster 
9753,88,377445,10/12/2014,6070,1,Benzel,My Roster
9788,1600,377445,10/12/2014,5848,1,Benzel,Favourites
2967,2043,377590,17/02/2014,5571,1,Lakyn,Favourites
2908,3182,377598,11/02/2014,5409,1,Mary Lambert,Favourites
5094,3065,377598,24/06/2014,5699,1,Mary Lambert,Favourites
5178,3974,377598,27/06/2014,5183,1,Mary Lambert,Favourites
5740,1933,377598,30/07/2014,5296,1,Mary Lambert,Favourites
5668,4327,377598,28/07/2014,5508,1,Mary Lambert,Favourites
5680,2483,377598,28/07/2014,5143,1,Mary Lambert,Favourites
5870,3882,377598,05/08/2014,4911,1,Mary Lambert,Favourites
4502,2714,377598,23/05/2014,4879,1,Mary Lambert,Favourites
4622,1756,377598,02/06/2014,5092,1,Mary Lambert,Favourites
3561,3580,377598,31/03/2014,5544,1,Mary Lambert,Favourites
3451,2254,377598,24/03/2014,5230,1,Mary Lambert,Favourites
8868,4949,377598,01/12/2014,5708,1,Mary Lambert,Favourites
6185,3395,377598,29/08/2014,5083,1,Mary Lambert,Favourites
10401,1689,377598,23/12/2014,4840,1,Mary Lambert,My Artists
11707,5196,377598,28/01/2015,6375,1,Mary Lambert,My Roster
12018,1064,377619,04/02/2015,5564,1,Zella Day,Favourites
11045,1091,377619,15/01/2015,6292,1,Zella Day,HWR Artists
5710,1101,377619,29/07/2014,5458,1,Zella Day,Favourites
5192,1062,377619,30/06/2014,4977,1,Zella Day,Favourites
9443,2630,377680,05/12/2014,6014,1,Kalú,All UMP Artists
8700,115,377786,20/11/2014,4819,1,Claire,Favourites
4825,4008,377786,06/06/2014,4933,1,Claire,Favourites
5521,4287,377786,21/07/2014,5627,1,Claire,Favourites
2137,2151,377786,30/09/2013,5181,1,Claire,Favourites
2480,2481,377786,06/11/2013,5433,1,Claire,Favourites
1984,2326,377786,05/09/2013,5412,1,Claire,Favourites
1839,2430,377786,01/08/2013,5735,1,Claire,Favourites
1424,2003,377786,24/05/2013,5614,1,Claire,Favourites
4907,1227,377806,11/06/2014,5631,1,Cyndi Wang,Favourites
10036,84,377806,15/12/2014,6125,1,Cyndi Wang,Asia Domestic
4147,1019,377856,07/05/2014,5683,1,Chasing Grace,Favourites
12968,2934,377873,17/03/2015,6539,1,Lil Kleine,Top Notch
3646,3618,378005,03/04/2014,5866,1,Until The Ribbon Breaks,Favourites
3626,3086,378023,03/04/2014,4817,1,5 Seconds Of Summer,Favourites
3749,2731,378023,09/04/2014,4870,1,5 Seconds Of Summer,Favourites
3541,296,378023,31/03/2014,5373,1,5 Seconds Of Summer,Favourites
4044,533,378023,29/04/2014,5021,1,5 Seconds Of Summer,Favourites
4018,1575,378023,25/04/2014,4928,1,5 Seconds Of Summer,Favourites
4021,1396,378023,27/04/2014,5565,1,5 Seconds Of Summer,Favourites
3854,1972,378023,15/04/2014,5919,1,5 Seconds Of Summer,Favourites
4098,477,378023,05/05/2014,5540,1,5 Seconds Of Summer,Favourites
4250,1475,378023,12/05/2014,5219,1,5 Seconds Of Summer,Favourites
4400,2928,378023,21/05/2014,5850,1,5 Seconds Of Summer,Favourites
4314,2316,378023,15/05/2014,4921,1,5 Seconds Of Summer,Favourites
4636,2879,378023,03/06/2014,5711,1,5 Seconds Of Summer,Favourites
4744,1623,378023,04/06/2014,5935,1,5 Seconds Of Summer,Favourites
4745,251,378023,04/06/2014,5598,1,5 Seconds Of Summer,Favourites
4605,3602,378023,02/06/2014,5103,1,5 Seconds Of Summer,Favourites
4581,84,378023,29/05/2014,5299,1,5 Seconds Of Summer,Favourites
4550,1379,378023,27/05/2014,5780,1,5 Seconds Of Summer,Favourites
4560,3374,378023,28/05/2014,5418,1,5 Seconds Of Summer,Favourites
4816,4009,378023,06/06/2014,5443,1,5 Seconds Of Summer,Favourites
4830,4010,378023,06/06/2014,5851,1,5 Seconds Of Summer,Favourites
4839,4011,378023,06/06/2014,4853,1,5 Seconds Of Summer,Favourites
